In-app Purchases,Languages,Size,Original Release Date,Current Version Release Date,game_id
"9.99, 6.99, 3.99, 1.99, 0.99",EN,222133248.0,4/09/2018,4/09/2018,1f05b448-e10f-4129-a12a-1cd4fbad3114
9.99,EN,117317632.0,26/07/2017,28/11/2017,402007cf-3519-4151-a942-6ed941a3a6f1
1.99,EN,29174784.0,15/05/2016,22/06/2016,90a250cf-4e88-4673-a855-75c26da004e6
1.99,EN,113328128.0,8/05/2019,15/06/2019,1abf2ccd-3fec-4e2c-8049-9dfa3a13638c
,EN,77409280.0,5/09/2016,17/11/2016,83dd7a10-3e6f-428d-bebc-4b42753f2034
"1.99, 0.99",EN,22150144.0,17/03/2017,1/07/2017,5afc53f4-f6b7-4f02-a6c5-e4f71b82a2b2
,DE,33955840.0,30/05/2017,30/05/2017,843136ed-a86e-47e0-ae3a-f6c856e87edf
0.99,EN,50318336.0,6/06/2015,19/09/2017,63e081e7-a4f7-4c74-9287-355ecff2ff45
,EN,20298752.0,30/10/2017,17/03/2018,fd82c63f-2923-4b9d-94d3-8120b6dcf634
"0.99, 4.99, 9.99, 14.99",EN,208245760.0,7/07/2016,7/07/2016,730b6c1e-6380-4059-9256-5ea32ad0b031
"4.99, 2.99, 34.99, 2.99, 0.99, 0.99, 1.99, 24.99, 1.99, 2.99",EN,283385856.0,25/11/2009,30/07/2019,cee103d2-38c0-463f-bde4-dd16e05d8f32
,EN,81116160.0,6/06/2012,19/09/2016,4a9e31f2-ce2d-4e20-a7a6-f31c9c27ee10
,EN,32636928.0,17/08/2017,17/08/2017,733fab9c-1833-4a61-b7bf-0ab2f2211594
"1.99, 1.99, 1.99, 1.99, 4.99, 6.99, 5.99, 5.99, 0.99, 9.99",EN,73874432.0,15/06/2015,5/09/2016,0cc33613-80a6-4466-9c88-329fabbee91a
"4.99, 9.99, 4.99, 4.99, 0.99, 4.99, 4.99, 4.99, 9.99, 4.99","ZH, EN, FR, DE, JA, KO, RU, ZH, ZH, VI",565898240.0,20/11/2017,23/06/2019,a9c39c4f-6992-423a-bfdc-85b480c627a6
,EN,38311936.0,22/12/2018,2/01/2019,0d06b7b0-f344-4006-8272-87b514946f57
,"EN, FR, DE, IT, ES",647016448.0,24/11/2011,13/09/2017,ea68852f-1bf2-49f6-a22c-bce528b70641
1.99,EN,170228736.0,12/05/2016,15/07/2016,4f83418a-be3d-42c5-9c2a-53565e743434
,EN,18579456.0,9/03/2018,9/03/2018,a41a0c50-4cd6-4e66-81f3-71f7d5c9c338
,EN,16305152.0,29/01/2019,15/02/2019,6b684f13-30f0-4929-95d4-60235102de31
"3.99, 0.99",EN,115722240.0,21/04/2017,21/04/2017,86f81f8f-b13d-46c4-a826-e60f9a6ace73
"0.99, 0.99, 4.99, 0.99, 3.99, 9.99, 3.99, 2.99, 49.99, 19.99",EN,38834176.0,17/07/2014,12/08/2014,56b2a908-d4f6-404a-a6c2-b3a44a1ef494
,"EN, JA",69685248.0,7/06/2017,7/07/2017,577a8004-9c8a-449d-aa7e-5f65983666af
,EN,14405632.0,11/08/2015,11/08/2015,c1247b55-6df9-4cf8-9c89-a38577cacbd6
"0.99, 3.99",EN,117084160.0,1/02/2017,4/04/2017,af6ca0a4-a62f-4b31-b040-e73e83f08f86
,EN,244931584.0,3/11/2016,11/07/2019,c85a9622-367b-4243-9834-7e1a7ec752c9
"0.99, 1.99, 0.99, 0.99, 0.99","EN, FR",41425920.0,4/03/2016,22/07/2018,9e0314ae-f2f5-40bc-9257-29cee03e9690
,EN,50135040.0,15/04/2016,15/04/2016,d50891fa-269a-43fe-a211-85269fe1b3f7
,EN,18198528.0,30/11/2013,30/11/2013,294fe264-67dc-4d0b-a0a6-902ce509847b
"1.99, 1.99, 3.99, 9.99, 0.99, 9.99, 39.99, 24.99, 2.99, 4.99",EN,28628906.0,7/08/2012,7/08/2012,ae9d232f-f221-40fe-b38e-a8da2c087225
"4.99, 0.99, 9.99, 19.99, 99.99, 49.99, 24.99","EN, ZH, ZH",231065600.0,22/12/2017,18/07/2019,d8bc991d-a2ea-4f8f-ae9f-32cf495e58b2
,EN,12027904.0,20/03/2017,20/03/2017,c44fecc4-f87b-4caf-b7cc-39b283227df3
"2.99, 1.99, 0.99","EN, DE",59215872.0,6/07/2014,14/07/2014,ebaf6871-4207-4f96-a48d-ed047a5eb701
,EN,15372288.0,24/05/2014,24/05/2014,0dda16dd-06cd-43ec-b2f1-523f8910e9fc
"3.99, 7.99, 1.99, 1.99, 0.99, 1.99",EN,275454976.0,4/10/2018,4/10/2018,67a40a84-a085-4403-be28-1f8261b26e6e
,"EN, ZH, ZH",15709184.0,7/10/2018,7/10/2018,53839a2a-6688-46b7-b8ea-903ec5051623
,"ZH, DA, NL, EN, FI, FR, DE, EL, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR",130473984.0,1/11/2016,1/11/2016,10192bb5-d344-4ef5-ac92-777b98057e68
"6.99, 2.99, 4.99, 0.99, 49.99, 1.99, 2.99, 1.99, 19.99",EN,243068928.0,8/07/2017,4/10/2018,0d099e0c-d46c-4eb3-8a72-5896cf7424cb
,EN,67450880.0,2/10/2018,2/10/2018,0202eea8-2026-40bb-b0d4-6c34a679e007
,EN,116746240.0,15/03/2017,15/03/2017,66113e59-2db4-4ae2-98ac-d8fb0753476c
"1.99, 4.99, 9.99, 19.99","CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, IT, JA, KO, NB, PL, PT, RO, RU, ZH, SK, ES, SV, ZH, TR",65085440.0,6/07/2018,18/10/2018,a2b46764-dda3-4285-9aad-c94f4c68bc73
,EN,39498752.0,31/07/2014,7/01/2018,dbe4e91a-5531-4ad2-8d3f-d46f6e378b5c
,EN,159184896.0,31/01/2019,31/01/2019,07bee1b6-e4e4-4938-85b2-3f8ee80a2e3f
,EN,158105600.0,2/05/2019,2/05/2019,8978a8fd-2bc7-47e4-bc34-2d2d23415e6d
2.99,EN,23842816.0,28/12/2013,28/12/2013,b379eb41-4a03-415c-b899-fdcde9f23b70
"8.99, 4.99, 2.99, 3.99, 1.99, 4.99, 4.99, 9.99, 8.99, 21.99","EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH",385531904.0,9/07/2019,10/07/2019,7fc9a691-8573-4f8a-935a-30dfea932d29
"1.99, 1.99, 1.99, 4.99, 5.99, 1.99, 6.99, 5.99, 9.99, 0.99","EN, PT",80807936.0,8/12/2015,10/10/2016,705d1a3f-3bf0-4f27-966d-ee40d6e58861
"0.99, 0.99, 0.99",EN,107233280.0,5/12/2011,18/10/2016,eec81d45-7b39-48d2-aac6-a815914736c3
,EN,21295104.0,10/09/2014,10/09/2014,9a34665d-b1ee-4c3a-9c75-e10ad1f9e065
,EN,69080064.0,9/02/2016,9/02/2016,c154be04-fe98-48f9-9258-9cb1fc1944e3
"1.99, 0.99","EN, DE, JA",340090880.0,24/07/2015,2/11/2016,c5bb3a70-f878-41d0-833d-9fb9be10f44d
,EN,12849152.0,13/08/2018,7/05/2019,7f20daa0-ba41-4a4d-8873-2de4170a75ec
,EN,35162112.0,8/05/2019,8/05/2019,a3904a39-5d2f-4963-b28d-4aeef5bd5ce0
,EN,12006400.0,29/09/2018,29/09/2018,72c79c43-8345-4847-bcfd-e38c1b83c2d2
"4.99, 0.99, 1.99, 4.99, 0.99, 1.99",EN,64150528.0,21/06/2016,2/02/2019,44c0c118-06dc-4f0b-8cb0-81b352e5580a
,"EN, FR, DE, JA, RU, ES",46132224.0,8/12/2012,28/11/2018,c441a1ba-913c-4773-bdfa-0b1a7367aee3
"0.99, 1.99, 4.99, 9.99",EN,24018944.0,8/01/2016,28/10/2016,f0d5cf04-c585-4c6c-98fb-d12bef47a935
,EN,200100864.0,13/04/2016,13/04/2016,dd166a35-1664-4160-8b35-9e331a079710
"1.99, 4.99, 9.99, 1.99, 4.99, 9.99, 49.99, 49.99",EN,19980366.0,24/01/2013,31/01/2013,900e20bf-d659-430c-b4f1-278d5192b80c
,EN,41228288.0,8/11/2012,2/02/2018,d374cb0c-5a88-4911-905b-c3722873d6e7
,EN,224451584.0,1/08/2019,1/08/2019,00c8661f-edc2-425d-8138-6d35afdbf157
,EN,45953024.0,4/01/2011,30/01/2019,a920490e-5649-49a2-b360-5291caea11c1
0.99,EN,72609792.0,6/04/2017,23/08/2017,21073f71-eae5-449b-88d5-9b7c750d51e5
,EN,21037056.0,16/09/2011,7/02/2015,d16e1fff-8388-4e74-adf0-23395eb4c4b6
,FR,2953216.0,13/09/2011,7/08/2013,cbfe6992-fa14-4bcb-8ead-b5b0dae7eb86
"0.99, 9.99, 19.99, 4.99, 0.99, 0.99",EN,68405248.0,25/08/2018,20/03/2019,d7df3263-7dcc-44ba-af65-ebaefbcda5fb
"0.99, 0.99, 0.99, 0.99",EN,75041792.0,5/10/2008,11/04/2018,241d4661-8db4-445e-b9d9-5b7f5acb2e2f
"1.99, 4.99, 9.99, 4.99, 4.99, 24.99, 14.99, 4.99, 24.99, 9.99","ZH, EN, FR, DE, HI, ID, IT, JA, KO, PT, RU, ES",171765760.0,12/10/2018,6/03/2019,bc9fa854-f575-4eec-89e7-46b1d2f99a5e
,"EN, DE, SE, ES",76932096.0,18/12/2013,1/08/2017,8f15e471-2aa4-4023-8f1b-a773d991f847
0.99,EN,61872128.0,1/10/2016,6/02/2017,26846c67-81d7-4736-8536-e8ab8d0efbb7
0.99,"EN, ZH",16881664.0,23/01/2018,25/06/2019,2b9ede6e-ce6d-4774-93c0-b1cd64197c82
1.99,EN,127150080.0,17/04/2017,21/02/2019,49268d95-8359-4ca4-a566-14d4d5ae3e01
,EN,132384768.0,10/02/2017,14/04/2017,8ba59001-43c3-4d9a-b8f3-e8460b6cb5fd
,EN,62697472.0,8/09/2015,8/09/2015,88f44454-8868-4b42-bf2b-646fe37ba14a
,EN,93240320.0,1/08/2019,1/08/2019,80c0c994-00d0-49ca-9daa-20cbcc17ea0b
"1.99, 7.99, 0.99, 4.99, 12.99, 7.99, 9.99, 4.99, 1.99, 4.99",EN,500312064.0,14/09/2017,19/11/2018,dd58bc42-dfbc-469c-a07d-d888927544f7
"1.99, 0.99, 19.99, 4.99, 4.99, 0.99, 19.99, 4.99, 0.99, 0.99","EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH",1416407040.0,20/06/2019,29/07/2019,1dcb3b82-395c-4381-930f-46cecc435756
,EN,86261760.0,8/05/2019,21/05/2019,b77062d3-1318-4307-94c4-521ad2d2547c
,EN,98287616.0,22/11/2016,16/01/2017,ba1b4534-ab87-4be8-a788-79d862485a18
"0.99, 3.99, 9.99, 19.99","EN, JA, RU",292379648.0,22/11/2013,28/11/2018,748a80a7-9dea-4f3b-a1a0-6e3a828dfa44
"1.99, 4.99, 2.99, 9.99, 19.99, 99.99, 4.99, 19.99, 9.99, 1.99",EN,335269888.0,4/01/2017,21/06/2018,51106044-2f91-4b0a-9db6-fe765a060bbe
,EN,107337728.0,1/07/2018,1/07/2018,2096b0ac-4c6e-4126-a98b-6e0fb85eb1c7
,"CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, NB, PL, PT, RO, RU, ZH, SK, ES, SV, ZH, TR",24764416.0,7/11/2013,7/11/2013,09757326-e8aa-44a6-a926-adbeabd29bf9
"0.99, 2.99, 5.99, 9.99, 29.99, 19.99",EN,52243456.0,21/12/2015,18/01/2016,ec0407a9-6f94-4229-8f12-4a77a8bf71fc
"0.99, 0.99",EN,82418688.0,3/08/2017,12/09/2017,d4864e1c-360e-4d5b-b164-c464a949c207
"0.99, 1.99",EN,20396032.0,4/04/2017,6/04/2017,18048316-c77b-4e3e-b3c9-a12263bae6a0
0.99,EN,192900096.0,4/06/2016,10/06/2016,25ba0bbf-5ac5-45cd-a885-ad0b3ef7447b
0.99,EN,40911291.0,15/10/2010,8/12/2012,c4f0e24b-2507-4185-9cb3-1cfc52457a30
,EN,12802573.0,23/05/2012,14/02/2013,675b839d-ed10-4001-89c4-7024f0284646
"99.99, 4.99, 19.99, 49.99, 74.99, 4.99, 49.99, 79.99, 69.99, 59.99","EN, FR, DE, IT, JA, KO, PT, RU, ES, ZH, TR",155878400.0,25/10/2018,21/02/2019,e2490c88-f950-4479-8139-8bce8ec54ea4
,"EN, FR, DE, JA, KO, PT, RU, ZH, ES, ZH, TR, VI",234320896.0,27/07/2018,29/01/2019,cbdf4baf-8a92-4a08-8447-8bfb79e54e87
"15.99, 9.99, 4.99, 19.99",EN,84041728.0,7/06/2014,12/09/2017,3f1eaaa4-4d50-412c-a19e-5d02eb2ce924
,EN,6885376.0,8/09/2016,8/09/2016,120ecab6-56ed-48cc-b2e2-2d85f2dfadd6
,"EN, DE, JA, KO, ZH, ZH",24081408.0,16/06/2016,17/11/2017,d71c455a-8ec1-4b93-a602-75915a03694f
,EN,77188096.0,9/06/2016,22/09/2016,1643108a-03bd-4383-b70a-05231903a352
"0.99, 9.99, 4.99, 19.99, 19.99, 1.99, 0.99, 9.99, 4.99, 1.99",EN,1056594944.0,6/07/2016,17/07/2019,4db5826e-4d07-41d0-96d3-1ac09915ae11
0.99,"EN, RU",417460224.0,18/09/2014,1/07/2015,bbbc0bfd-f3b5-4067-be6f-715d3ab4741d
,EN,44932096.0,1/03/2013,15/08/2017,b35024bf-0a98-4003-8f4c-0c3d91b8be01
0.99,EN,61026304.0,18/07/2014,18/08/2017,e79da33d-8c86-406a-9ab7-e5662b24eea9
,EN,7573504.0,3/09/2016,27/10/2016,28520bbf-6681-4ced-8167-d41dfc991a1e
,EN,6344704.0,30/07/2017,30/07/2017,b7d448f9-303d-4c56-89ae-045f5718f738
"0.99, 1.99, 4.99, 9.99, 19.99, 4.99, 0.99, 1.99","EN, FR, ZH, ES, ZH",124062720.0,31/10/2018,2/11/2018,62fa5f42-014b-4bf9-8877-5c8dbd8db032
4.99,"EN, RU",679772160.0,1/04/2019,5/04/2019,f48c7c3b-8c34-4f9d-a78b-232de344e5d0
,EN,14063616.0,23/03/2017,23/03/2017,c1013ad2-628a-48d8-9dd5-ae861f2176db
"0.99, 3.99, 9.99, 19.99","EN, JA, ZH, ZH",19850833.0,9/02/2012,10/04/2012,849bed49-88db-4fdc-9a6e-b06480e1e1e7
,EN,216645632.0,30/10/2018,30/10/2018,39acf898-e1b3-4d31-9c8a-64b400d10435
,EN,44208128.0,4/07/2015,22/10/2015,660bef2c-2f5c-4eda-a79c-150bb53b9818
"0.99, 2.99, 5.99, 9.99, 19.99","CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, IT, JA, KO, NB, PL, PT, RO, RU, ZH, SK, ES, SV, ZH, TR",43261952.0,26/11/2014,26/11/2014,d83a94c4-9817-4bc8-b38d-acc79585ebd3
,EN,6550985.0,2/10/2008,2/10/2008,f5041cc6-047b-4316-b3f6-301a9a163cfc
,EN,20254720.0,16/05/2016,16/05/2016,4005d75b-bd57-4830-aef2-7bf635cc24cd
"0.99, 1.99, 4.99, 2.99",EN,359165952.0,7/01/2018,17/01/2018,0184858c-4823-491c-9721-e8884c482e2c
,EN,13177856.0,11/03/2014,22/10/2017,3d5238a5-ff7b-431b-a961-310390132ae6
,EN,108338176.0,19/06/2018,18/09/2018,7df95651-b506-4b3d-89a5-7afa1bae6a5e
"0.99, 2.99, 1.99, 4.99",EN,105938944.0,30/11/2017,30/11/2017,ec77ea94-86f1-4b13-8f0b-adffe0110574
,"EN, FR, ES",21481158.0,13/05/2011,11/07/2012,ca2bfeee-9f97-4972-bb25-57329d36cb04
2.99,EN,32301056.0,30/08/2014,30/08/2014,ecdc7484-f36e-4967-a4ad-b7f15fd6039e
,EN,130449408.0,4/06/2018,4/06/2018,d0e8c64d-7f04-4963-acd2-b576e6e29abd
,EN,146549760.0,4/03/2016,4/03/2016,50e59ac2-e061-4750-b89e-5da2cd407dd3
"1.99, 4.99, 9.99, 19.99, 99.99, 49.99",EN,61262848.0,4/09/2016,6/06/2017,6436097e-9e55-4c28-8fed-73c0f31b1a20
,EN,7974912.0,20/08/2014,6/11/2014,7bdab913-ac01-4e37-93a0-b053a1882028
,EN,456671232.0,13/10/2017,13/10/2017,2bfb58f4-9b37-4f6d-b65a-75065376731f
,EN,46322688.0,16/08/2017,16/08/2017,9419e124-ae4f-422e-b6ce-16a7c10e0a1e
,EN,62448640.0,26/08/2018,10/11/2018,027ab419-8f27-456c-b5c7-223e562e5272
,EN,89519104.0,17/08/2018,17/08/2018,2c531b4c-9963-4a0b-969c-e99aca91567d
,EN,138968064.0,22/03/2018,22/03/2018,242a3cee-4f9b-4e52-b704-e57c763a3378
,EN,25631744.0,21/03/2014,3/02/2019,9d712e54-5494-4b2b-b0b4-2ff74c661b66
,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",12816384.0,7/12/2014,7/12/2014,0883f42b-68cc-408a-bbde-3640013f0045
"4.99, 3.99, 2.99, 2.99, 5.99, 29.99, 2.99, 2.99, 2.99, 9.99","EN, ES",37016576.0,24/04/2017,4/09/2017,902eadc0-eeaa-459a-a91d-29ba7e66addb
,EN,52690944.0,19/05/2015,19/05/2015,00aec4f1-2abb-4c5c-9f7c-769059b450be
0.99,"EN, ES",32101376.0,22/12/2017,22/12/2017,08c1b4dc-894a-42c9-b654-7f059f87b712
,EN,43150336.0,1/08/2019,1/08/2019,f745d306-00e5-494c-b83a-69a03cf423fe
"1.99, 9.99, 4.99, 1.99, 3.99, 19.99","EN, DE, ZH, ZH",47915008.0,21/09/2015,21/09/2015,fac4b74b-0b3b-4765-97d3-72af6a3471f7
,EN,6123520.0,17/12/2016,17/12/2016,56d20073-668d-4f52-977a-189011330583
,EN,5529600.0,1/07/2016,5/07/2016,26333d76-0f04-47b5-93b3-682f012f7997
,EN,358830080.0,9/12/2014,1/12/2015,47be6662-1d30-43ea-aa66-3e10fd97de93
,"EN, IT",10365952.0,23/09/2011,28/03/2018,cf890875-0ab4-400e-92e9-476a7cef3f37
"0.99, 2.99, 0.99, 9.99, 5.99, 5.99",EN,42482779.0,16/10/2010,15/10/2012,af6657b9-ffac-4bbf-a7c2-f3eca09c9b5b
"0.99, 1.99, 2.99, 3.99, 0.99",EN,334923776.0,22/06/2019,8/07/2019,1d28d8c2-82e0-4f5d-88a4-c5947d943d07
"0.99, 4.99","EN, JA, KO, ZH, ZH",63788032.0,21/10/2016,21/10/2016,cafa8f5d-b0d5-4b43-aa63-e4c8c2bdb3d0
"2.99, 11.99, 10.99, 27.99, 17.99, 49.99, 2.99, 33.99, 8.99, 17.99","AR, ZH, CS, EN, FR, DE, HI, ID, IT, JA, KO, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, UK",399962112.0,10/03/2016,8/07/2019,3e722453-a68c-4dd3-bfd4-80c23050a1d4
,"EN, PT, ZH",35520512.0,14/09/2015,14/09/2015,4bb60ea2-9276-4763-9a7f-e6f7036cf1a9
1.99,EN,108579840.0,7/07/2016,7/07/2016,592a48df-166c-4fd2-813b-c7e3b92deff1
"0.99, 0.99, 1.99, 3.99, 0.99",EN,79284224.0,26/05/2019,20/06/2019,f91f14af-a4d1-4f95-b3f4-20bfc576a34f
,EN,17947648.0,16/07/2016,16/07/2016,1cb88cc7-17aa-409c-824c-8abf5b09540c
4.99,"EN, FR, DE, IT, JA, KO, PT, ZH, ES, ZH",64552960.0,19/06/2014,19/06/2014,44bb23c9-d526-431c-ab08-83437106739c
,EN,166194176.0,12/10/2017,12/10/2017,28c864db-3d18-4032-96a3-2b934f62dc64
,EN,31182848.0,21/06/2017,21/06/2017,31227990-bef7-43ec-a769-975ab820e0c2
3.99,EN,130399232.0,15/06/2016,15/06/2016,df1829af-bb2a-4c75-be8f-7c0bd4f45f06
,EN,44274688.0,10/03/2016,18/03/2016,db76ee3c-abe1-4d02-8928-81e3b4456005
,EN,658136064.0,16/03/2016,2/05/2016,9c7ca692-878d-4daf-a0b4-9b3966dc1ecd
,EN,50914304.0,21/10/2016,21/10/2016,e630fc8f-da41-4d12-9706-eabf5c687271
"4.99, 1.99, 24.99, 9.99",EN,31695872.0,25/08/2018,13/11/2018,fa44b225-40cb-4f36-b7dc-e6c01001ba9e
"1.99, 0.99, 15.99, 1.99, 3.99, 7.99","CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",86886400.0,21/04/2016,23/09/2017,2596fb8a-690b-4f7e-9e91-08a501892f90
,EN,68858880.0,21/02/2019,21/02/2019,a0ef5206-c5de-4815-afd8-0eca69465d0c
"0.99, 0.99, 0.99","CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",52285440.0,28/11/2012,23/08/2018,24ce79a1-0632-47ba-b27b-889a6a68d92b
,"EN, DE",15421440.0,23/07/2010,16/12/2013,b8914417-f3a2-4823-a5f7-a79020ca9c01
,EN,20405248.0,1/08/2014,2/10/2017,bbfd57ab-b2dc-4973-ac82-d6f7db756cb0
"3.99, 1.99",EN,90628096.0,9/05/2015,28/02/2017,49600bb4-cbd2-415e-abd2-f4aee885ece4
"1.99, 0.99, 2.99, 4.99, 7.99",EN,98870272.0,22/04/2018,22/04/2018,bdfb28fc-4f68-454d-8529-8c6049bb4fbb
,"EN, FR, DE, PT, RU, ES",52122624.0,17/05/2013,19/07/2016,5c0d7820-260a-46b6-9658-f51c83be817d
"29.99, 8.99, 4.99, 19.99, 2.99, 99.99, 29.99, 8.99, 4.99, 19.99",EN,50496512.0,16/07/2013,5/09/2017,d88b5e4d-47c2-43cd-ab77-7be74dc9d800
"1.99, 6.99, 3.99, 0.99, 12.99, 25.99","EN, DE, ZH",60304384.0,20/05/2015,17/09/2018,31913a6f-e5c6-494a-965c-7ef12f965f03
,EN,87468032.0,17/07/2015,15/02/2018,7f640d78-9241-412f-a4ff-4fb28171d7f3
"0.99, 3.99, 2.99, 4.99",EN,80851968.0,1/08/2019,1/08/2019,2f9a9553-3b00-4651-a735-45151dc6f79d
"9.99, 0.99, 4.99, 2.99, 19.99, 29.99, 49.99, 99.99, 4.99, 0.99",ZH,2203761664.0,14/11/2017,31/07/2019,b41a2fed-ee33-46ac-acea-8f61231df0c7
"0.99, 1.99, 4.99, 2.99, 9.99, 5.99, 4.99, 0.99, 2.99, 24.99",EN,519148544.0,1/12/2018,2/08/2019,e108ea40-111b-40d1-be1e-a21da151a479
,EN,12190720.0,12/07/2015,7/08/2016,6b5dc124-0bd0-4a91-bffc-bc51fecacc4c
"4.99, 0.99, 0.99, 0.99, 2.99, 0.99, 0.99, 1.99, 2.99, 0.99",EN,97392640.0,24/05/2012,3/11/2016,1d7c7865-c198-43ee-9e74-1fad811baf26
2.99,EN,6933504.0,30/01/2016,30/01/2016,d5ed99e8-d37e-45ab-840d-1de7b7387a88
"0.99, 0.99, 1.99, 0.99, 1.99, 1.99, 1.99, 0.99",EN,30969856.0,9/12/2014,2/01/2015,869bffc1-7586-4aad-99ea-e73e31ebc439
"1.99, 14.99, 6.99, 24.99, 12.99, 24.99, 0.99, 49.99, 7.99, 0.99","AR, ZH, EN, FR, DE, ID, IT, JA, KO, PT, RU, ZH, ES, TH, ZH, TR",1689913344.0,21/11/2012,19/09/2018,b85c7e20-afdf-451d-a71b-e41485c8f5b9
"2.99, 1.99, 1.99","ZH, EN, FR, DE, IT, KO, ES",208151552.0,7/09/2018,7/09/2018,0acfbe2e-7417-4828-b54a-97bcb6fb4c59
,EN,433807360.0,16/02/2018,16/02/2018,cb703b79-4c6d-4b8e-bf5a-fc494435af50
"4.99, 4.99, 9.99, 11.99, 29.99, 99.99, 4.99, 11.99, 2.99, 4.99, 99.99, 9.99, 29.99, 4.99, 19.99, 7.99","DA, NL, EN, FI, FR, DE, IT, JA, KO, NB, PL, PT, RU, ZH, ES, SV, ZH, TR",220811264.0,20/05/2015,18/04/2019,c3bf317f-e464-4743-b4a6-d3f10d28c4fa
2.99,EN,110367744.0,10/10/2018,18/06/2019,8364b097-6fca-4372-8655-b9f35d4ee3a5
2.99,EN,207930368.0,31/05/2012,3/01/2019,412ce329-99b9-4aa1-a89a-bddb076f8c81
3.99,EN,134069248.0,20/12/2018,20/12/2018,097558bf-0ddb-4ef2-8bac-c52af17f4713
,EN,157735936.0,29/10/2015,29/10/2015,798af31e-a2cd-40ee-b14a-87878f2b8811
,"EN, FR, IT, PT, ES",18919424.0,14/09/2017,14/09/2017,64c047f7-e518-4c9b-87ac-ac547faaeadf
,EN,8088576.0,29/10/2011,5/01/2018,c1c99b73-4a89-40f1-8097-c2e830c8c2f9
"7.99, 7.99, 33.99, 17.99, 0.99, 79.99, 0.99, 4.99, 7.99, 32.99","EN, KO, ZH",102757376.0,21/11/2017,29/07/2019,f0d4247c-d59c-43a8-9b22-659bd41a4e21
0.99,EN,22196224.0,1/01/2018,13/01/2018,7303e1d6-680d-4533-a1a1-ad52045ff68a
,EN,55316480.0,7/09/2017,5/04/2018,f431f821-9bcb-4f5b-b1a7-c7a0d1ecccd8
,EN,5487616.0,8/06/2018,8/06/2018,aad521b5-efdc-46a4-8308-dff174a10d19
"1.99, 9.99, 2.99, 6.99, 4.99, 3.99, 14.99, 0.99, 29.99, 14.99","ZH, EN, JA, KO, ZH, ZH",274382848.0,22/04/2018,31/07/2019,dcafe807-00ae-4a53-a661-10007c362dbc
"3.99, 9.99, 17.99, 13.99, 12.99, 17.99, 109.99, 129.99, 13.99, 9.99","DA, NL, EN, FR, DE, IT, NB, PL, PT, ZH, ES, SV, ZH, TR",220413952.0,22/12/2010,17/07/2019,237c24c8-2617-40d6-a1d7-b42a0636bef3
,EN,26502144.0,4/07/2014,14/04/2017,4ef0e123-b35d-4d4d-82c3-8a125dd3f0e5
,EN,19803136.0,2/09/2016,20/01/2019,20aac284-5ce1-41bb-8b87-3acc14a37141
"1.99, 7.99, 5.99, 6.99, 0.99, 7.99",EN,282881024.0,19/10/2018,9/11/2018,d432d962-8b68-473f-8ede-fa377b07c6bc
,"ZH, CS, DA, NL, EN, FI, FR, DE, EL, HU, ID, IT, JA, KO, NO, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, TR, VI",126879744.0,1/06/2016,1/06/2016,98ad4bd1-d4ed-400c-a2ce-e00f6f1ce18f
,EN,57085952.0,22/10/2010,10/06/2019,3be254f4-6eda-49d0-99cf-48dda4879400
,"EN, IT, PT, RU, ES, SV, TR",42104832.0,20/07/2016,17/07/2017,a37459ea-efce-4068-8874-a9200689c7d5
"3.99, 3.99, 8.99, 17.99, 9.49, 3.99, 3.99, 1.99, 26.99, 3.99","EN, FI, FR, DE, IT, JA, KO, PL, PT, RU, ES, TR",180911104.0,16/11/2017,18/07/2019,7689bf28-04b2-4652-a59d-4ad80b407d86
,EN,67989504.0,22/02/2018,22/02/2018,11776338-40de-4895-9c50-227068bccb33
,EN,55259136.0,12/10/2015,12/10/2015,4c328912-daf1-4b9d-b420-77d84f0048c0
"0.99, 0.99, 2.99, 0.99, 0.99, 0.99, 0.99, 1.99, 0.99, 0.99",EN,44871680.0,12/02/2014,19/05/2015,5ca93aab-bd02-407c-a718-1b0913357498
,EN,59962368.0,9/11/2017,18/07/2019,14e5a255-6392-427a-a824-52eca8a0fa1b
"9.99, 2.99, 29.99, 49.99, 4.99, 99.99, 2.99, 29.99, 4.99, 9.99","EN, FR, DE, JA, KO, ZH, ES, ZH",92104704.0,12/03/2019,22/07/2019,ecee1913-5017-4d94-b2d6-1f216b67814e
"1.99, 0.99, 1.99, 1.99, 0.99, 0.99, 0.99, 1.99, 1.99, 0.99",EN,62709760.0,17/04/2012,6/01/2015,2d5a9ac7-7314-49c5-9006-7d10cf9cd51a
